num_qubits,num_features,num_layers,seed,bases,approx_score,approx_time,actual_score,actual_time
1,5,5,3,XZ,0.3771746694502436,2.732087792013772,0.3792623521224774,95.09236829198198
1,5,5,3,YZ,0.3535142658315936,2.493709000002127,0.348643006263048,96.18187533400487
1,5,5,3,XYZ,0.476687543493389,2.6692905840463936,0.47738343771746694,135.16778841702035
1,5,5,4,X,0.18232428670842032,2.6887835829984397,0.18649965205288796,63.9407520419918
1,5,5,4,Y,0.23382045929018788,2.596557750017382,0.23660403618649964,64.51882395899156
1,5,5,4,Z,0.3235908141962422,2.668315791990608,0.32150313152400833,64.0747706660186
1,5,5,4,XY,0.2978427279053584,2.6408484170096926,0.3013221990257481,95.12200941698393
1,5,5,4,XZ,0.4210160055671538,2.626923625008203,0.4091858037578288,95.00768520799465
1,5,5,4,YZ,0.4627696590118302,2.5337329159956425,0.44328462073764785,95.81965141696855
1,5,5,4,XYZ,0.4892136395267919,2.4909973749890924,0.4592901878914405,135.6278094999725
1,5,5,5,X,0.24565066109951286,2.704889790969901,0.24704244954766874,63.945127166982275
1,5,5,5,Y,0.12595685455810718,2.7795628750463948,0.12595685455810718,64.03853354195599
1,5,5,5,Z,0.16562282533054976,2.8381677090073936,0.162839248434238,63.18113758403342
1,5,5,5,XY,0.2985386221294363,2.5955727500258945,0.2915796798886569,95.69711358298082
1,5,5,5,XZ,0.3124565066109951,2.731479041976854,0.3068893528183716,95.92225454194704
1,5,5,5,YZ,0.16075156576200417,2.8154135000077076,0.16005567153792624,92.77497162501095
1,5,5,5,XYZ,0.32080723729993044,2.984811834001448,0.31454418928322897,134.04229779099114
1,5,5,6,X,0.2199025748086291,4.415734042006079,0.21920668058455114,64.13165762496646
1,5,5,6,Y,0.24843423799582465,4.236224333988503,0.24356297842727906,63.48473654204281
1,5,5,6,Z,0.14822546972860126,3.640027540968731,0.14335421016005567,64.03825345798396
1,5,5,6,XY,0.3465553235908142,4.196361375041306,0.3444676409185804,94.70665808301419
1,5,5,6,XZ,0.29993041057759223,4.161728875013068,0.2964509394572025,94.55905704101315
1,5,5,6,YZ,0.3187195546276966,4.2162692920537665,0.31454418928322897,93.61423145799199
1,5,5,6,XYZ,0.39109255393180237,4.335615458025131,0.3903966597077244,137.65298020798946
1,5,5,7,X,0.09672929714683368,4.509560625010636,0.09742519137091162,61.94407541700639
1,5,5,7,Y,0.1489213639526792,4.227070958004333,0.1489213639526792,62.43784929200774
1,5,5,7,Z,0.20250521920668058,4.042844957963098,0.19693806541405706,64.59243199997582
1,5,5,7,XY,0.16423103688239388,4.006640665989835,0.16423103688239388,94.61105383298127
1,5,5,7,XZ,0.2268615170494085,4.14755375002278,0.21711899791231734,95.87842916697264
