observable,accuracy
"['XXIII', 'XIXII', 'XIIXI', 'XIIIX', 'IXXII', 'IXIXI', 'IXIIX', 'IIXXI', 'IIXIX', 'IIIXX', 'IIIII']",0.8260264439805151
"['ZZIII', 'ZIZII', 'ZIIZI', 'ZIIIZ', 'IZZII', 'IZIZI', 'IZIIZ', 'IIZZI', 'IIZIZ', 'IIIZZ', 'IIIII']",0.8977035490605428
